source,line,path,label,name,compatibles,status,compatible,reg,reg-names,interrupts,interrupt-names,interrupt-parent,clocks,clock-names,resets,reset-names,dmas,dma-names,power-domains,iommus,phys,phy-names,operating-points-v2,interconnects,interconnect-names,thermal-zones,memory-region,memory-region-names,nvmem-cells,nvmem-cell-names
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1510,/soc/tdm@0x14f07000,,tdm@0x14f07000,"[""zte,zx27913x-tdm""]","""disabled""","""zte,zx27913x-tdm""",<0x00 0x14f07000 0x00 0x1000>,,<0x00 0x2f 0x04>,,,<0x37 0x01 0x38 0x01 0x39 0x01>,"""tdmclk"", ""zsiclk"", ""isiclk""",<0x37 0x00 0x37 0x01>,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1526,/soc/tdm@0x14f08000,,tdm@0x14f08000,"[""zte,zx27913x-tdm""]","""disabled""","""zte,zx27913x-tdm""",<0x00 0x14f08000 0x00 0x1000>,,<0x00 0x30 0x04>,,,<0x3d 0x01 0x3e 0x01 0x3f 0x01>,"""tdmclk"", ""zsiclk"", ""isiclk""",<0x3d 0x00 0x3d 0x01>,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1542,/soc/pon_plat,,pon_plat,"[""zxic,pon-plat""]",,"""zxic,pon-plat""",,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1546,/soc/leds,,leds,"[""zxic,zx-leds""]",,"""zxic,zx-leds""",,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1550,/soc/keys,,keys,"[""zxic,gpio-keys""]",,"""zxic,gpio-keys""",,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1554,/soc/key_maps,,key_maps,"[""zxic,gpio-key-evdev""]",,"""zxic,gpio-key-evdev""",,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1558,/soc/pon@17000000,,pon@17000000,"[""zte,zx279133-pon""]","""okay""","""zte,zx279133-pon""",<0x00 0x17000000 0x00 0x1000000 0x00 0x10e00000 0x00 0x1000 0x00 0x10e10000 0x00 0x10000 0x00 0x10e20000 0x00 0x1000 0x00 0x14f11000 0x00 0x1000>,,<0x00 0x06 0x04>,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1565,/soc/pps@18000000,,pps@18000000,"[""zte,zx279133-pps""]","""disabled""","""zte,zx279133-pps""",<0x00 0x18000000 0x00 0x1000000>,,<0x00 0x3d 0x04 0x00 0x3e 0x04>,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1572,/soc/nppt@19000000,,nppt@19000000,"[""zte,zx279133-nppt""]","""disabled""","""zte,zx279133-nppt""",<0x00 0x19000000 0x00 0x1000000>,,<0x00 0x05 0x04>,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1579,/soc/rgmii@15900000,,rgmii@15900000,"[""zte,zx279133-rgmii""]","""disabled""","""zte,zx279133-rgmii""",<0x00 0x15900000 0x00 0x100000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1585,/soc/pon_serdes@16000000,,pon_serdes@16000000,"[""zte,zx279133-pon_serdes""]","""disabled""","""zte,zx279133-pon_serdes""",<0x00 0x16000000 0x00 0x10000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1591,/soc/pon_serdes_pll@16010000,,pon_serdes_pll@16010000,"[""zte,zx279133-pon_serdes_pll""]","""disabled""","""zte,zx279133-pon_serdes_pll""",<0x00 0x16010000 0x00 0x10000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1597,/soc/uni_serdes@16100000,,uni_serdes@16100000,"[""zte,zx279133-uni_serdes""]","""disabled""","""zte,zx279133-uni_serdes""",<0x00 0x16100000 0x00 0x100000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1603,/soc/pcu@10e30000,,pcu@10e30000,"[""zte,zx279133-pcu""]","""disabled""","""zte,zx279133-pcu""",<0x00 0x10e30000 0x00 0x10000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1609,/soc/gephy_apb@15400000,,gephy_apb@15400000,"[""zte,zx279133-gephy-apb""]","""disabled""","""zte,zx279133-gephy-apb""",<0x00 0x15400000 0x00 0x500000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1615,/soc/ipsec@12000000,,ipsec@12000000,"[""zte,zx279133-ipsec""]","""disabled""","""zte,zx279133-ipsec""",<0x00 0x12000000 0x00 0x1000000 0x00 0x13000000 0x00 0x1000000>,,<0x00 0xae 0x04 0x00 0xaf 0x04 0x00 0xb0 0x04 0x00 0xb1 0x04 0x00 0xb2 0x04 0x00 0xb3 0x04 0x00 0xb4 0x04 0x00 0xb5 0x04 0x00 0xb6 0x04 0x00 0xb7 0x04 0x00 0xb8 0x04>,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1624,/soc/idm@19280000,,idm@19280000,"[""zte,zx279133-idm-intr""]","""disabled""","""zte,zx279133-idm-intr""",,,<0x00 0x01 0x04 0x00 0x02 0x04 0x00 0x03 0x04 0x00 0x04 0x04>,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1630,/soc/xpcs@1a000000,,xpcs@1a000000,"[""zte,zx279133-xmac0-pcs""]","""disabled""","""zte,zx279133-xmac0-pcs""",<0x00 0x1a000000 0x00 0x2000000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1636,/soc/se@18040000,,se@18040000,"[""zte,zx279133-se-ddr""]","""okay""","""zte,zx279133-se-ddr""",,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1647,/soc/woe@19240000,,woe@19240000,"[""zte,zx279133-woe-ddr""]","""okay""","""zte,zx279133-woe-ddr""",,,<0x00 0xac 0x04 0x00 0xad 0x04>,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1653,/soc/bmu@1903c000,,bmu@1903c000,"[""zte,zx279133-bmu-ddr""]","""okay""","""zte,zx279133-bmu-ddr""",,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1673,/part@256/partition@whole,,partition@whole,[],,,<0x00 0x10000000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1678,/part@256/partition@bootloader,,partition@bootloader,[],,,<0x00 0x100000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1683,/part@256/partition@tag,,partition@tag,[],,,<0x100000 0x100000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1688,/part@256/partition@usercfg,,partition@usercfg,[],,,<0x200000 0x200000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1693,/part@256/partition@defcfg,,partition@defcfg,[],,,<0x400000 0x200000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1698,/part@256/partition@kern0,,partition@kern0,[],,,<0x600000 0x2900000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1703,/part@256/partition@kern1,,partition@kern1,[],,,<0x2f00000 0x2900000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1708,/part@256/partition@rootfs0,,partition@rootfs0,[],,,<0x600000 0x2900000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1713,/part@256/partition@rootfs1,,partition@rootfs1,[],,,<0x2f00000 0x2900000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1718,/part@256/partition@Plugin,,partition@Plugin,[],,,<0x5800000 0x2800000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1729,/part@128/partition@whole,,partition@whole,[],,,<0x00 0x8000000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1734,/part@128/partition@bootloader,,partition@bootloader,[],,,<0x00 0x100000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1739,/part@128/partition@tag,,partition@tag,[],,,<0x100000 0x100000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1744,/part@128/partition@usercfg,,partition@usercfg,[],,,<0x200000 0x200000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1749,/part@128/partition@defcfg,,partition@defcfg,[],,,<0x400000 0x200000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1754,/part@128/partition@kern0,,partition@kern0,[],,,<0x600000 0x2900000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1759,/part@128/partition@kern1,,partition@kern1,[],,,<0x2f00000 0x2900000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1764,/part@128/partition@rootfs0,,partition@rootfs0,[],,,<0x600000 0x2900000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1769,/part@128/partition@rootfs1,,partition@rootfs1,[],,,<0x2f00000 0x2900000>,,,,,,,,,,,,,,,,,,,,,,
sr1010-vendor-runtime/device-tree/runtime.dtb (dtc),1774,/part@128/partition@Plugin,,partition@Plugin,[],,,<0x5800000 0x2800000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,9,/,,/,"[""zte,zx279133""]",,"""zte,zx279133""",,,,,<&gic>,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,15,/oscillator-25m,osc25m,oscillator-25m,"[""fixed-clock""]",,"""fixed-clock""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,22,/clock-pll-lsp-2000m,pll_lsp,clock-pll-lsp-2000m,"[""fixed-clock""]",,"""fixed-clock""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,29,/clock-pll-1376m256,pll_1376m,clock-pll-1376m256,"[""fixed-clock""]",,"""fixed-clock""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,36,/clock-pll-fpp-2500m,pll_fpp,clock-pll-fpp-2500m,"[""fixed-clock""]",,"""fixed-clock""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,44,/clock-pll-cpu-2000m,pll_cpu,clock-pll-cpu-2000m,"[""fixed-clock""]",,"""fixed-clock""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,55,/cpus/cpu@0,,cpu@0,"[""arm,cortex-a53""]",,"""arm,cortex-a53""",<0x0 0x0>,,,,,<&topcrm ZX279133_TOPCRM_CLK_A53_MCLK>,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,63,/cpus/cpu@1,,cpu@1,"[""arm,cortex-a53""]",,"""arm,cortex-a53""",<0x0 0x1>,,,,,<&topcrm ZX279133_TOPCRM_CLK_A53_MCLK>,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,72,/psci,,psci,"[""arm,psci-0.2""]",,"""arm,psci-0.2""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,77,/interrupt-controller@500000,gic,interrupt-controller@500000,"[""arm,gic-v3""]",,"""arm,gic-v3""","<0x0 0x00500000 0x0 0x10000>, <0x0 0x00540000 0x0 0x80000>",,<GIC_PPI 9 IRQ_TYPE_LEVEL_HIGH>,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,88,/timer,,timer,"[""arm,armv8-timer""]",,"""arm,armv8-timer""",,,"<GIC_PPI 13 (GIC_CPU_MASK_SIMPLE(2) | IRQ_TYPE_LEVEL_LOW)>, <GIC_PPI 14 (GIC_CPU_MASK_SIMPLE(2) | IRQ_TYPE_LEVEL_LOW)>, <GIC_PPI 11 (GIC_CPU_MASK_SIMPLE(2) | IRQ_TYPE_LEVEL_LOW)>, <GIC_PPI 10 (GIC_CPU_MASK_SIMPLE(2) | IRQ_TYPE_LEVEL_LOW)>",,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,100,/soc,,soc,"[""simple-bus""]",,"""simple-bus""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,106,/soc/clock-controller@10e10000,topcrm,clock-controller@10e10000,"[""zte,zx279133-topcrm"", ""syscon""]",,"""zte,zx279133-topcrm"", ""syscon""",<0x0 0x10e10000 0x0 0x60>,,,,,"<&osc25m>, <&pll_lsp>, <&pll_1376m>, <&pll_fpp>, <&pll_cpu>","""osc25m"", ""pll-lsp"", ""pll-1376m"", ""pll-fpp"", ""pll-cpu""",,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,116,/soc/syscon@10e00078,idm_cci,syscon@10e00078,"[""zte,zx279133-idm-cci"", ""syscon""]",,"""zte,zx279133-idm-cci"", ""syscon""",<0x0 0x10e00078 0x0 0x8>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,121,/soc/reset-controller@10e10060,top_reset,reset-controller@10e10060,"[""zte,zx296718-reset""]",,"""zte,zx296718-reset""",<0x0 0x10e10060 0x0 0x4>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,127,/soc/reset-controller@10e10070,local_reset,reset-controller@10e10070,"[""zte,zx296718-reset""]",,"""zte,zx296718-reset""",<0x0 0x10e10070 0x0 0x8>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,133,/soc/syscon@10e10208,topcrm_wdt,syscon@10e10208,"[""zte,zx279133-wdt-reset"", ""syscon""]",,"""zte,zx279133-wdt-reset"", ""syscon""",<0x0 0x10e10208 0x0 0x4>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,138,/soc/clock-controller@10d00000,lsp0_clk,clock-controller@10d00000,"[""zte,zx279133-lsp-clk"", ""syscon""]",,"""zte,zx279133-lsp-clk"", ""syscon""",<0x0 0x10d00000 0x0 0x100>,,,,,"<&topcrm ZX279133_TOPCRM_CLK_LSP0_PCLK>, <&topcrm ZX279133_TOPCRM_CLK_LSP0_25M>, <&topcrm ZX279133_TOPCRM_CLK_LSP0_100M>, <&topcrm ZX279133_TOPCRM_CLK_SPIFC_WCLK>","""pclk"", ""wclk25"", ""wclk100"", ""spifc_wclk""",,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,150,/soc/serial@10d0d000,uart0,serial@10d0d000,"[""zte,zx279133-uart"", ""arm,pl011"", ""arm,primecell""]","""disabled""","""zte,zx279133-uart"", ""arm,pl011"", ""arm,primecell""",<0x0 0x10d0d000 0x0 0x1000>,,<GIC_SPI 31 IRQ_TYPE_LEVEL_HIGH>,,,"<&lsp0_clk ZX279133_LSP_CLK_UART0_WCLK>, <&lsp0_clk ZX279133_LSP_CLK_UART0_PCLK>","""uartclk"", ""apb_pclk""",<&lsp0_clk ZX279133_LSP_RESET_UART0>,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,167,/soc/temperature-sensor@10e70000,pvt,temperature-sensor@10e70000,"[""zte,zx279133-pvt""]","""disabled""","""zte,zx279133-pvt""",<0x0 0x10e70000 0x0 0x10000>,,,,,"<&topcrm ZX279133_TOPCRM_CLK_PVT_PCLK>, <&topcrm ZX279133_TOPCRM_CLK_TEMPSENSOR_WCLK>","""pclk"", ""wclk""",,,,,,,,,,,,,,,<&pvt_ttrim>,"""ttrim"""
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,179,/soc/pinctrl@10e20000,pinctrl,pinctrl@10e20000,"[""zte,zx279133-pinctrl""]",,"""zte,zx279133-pinctrl""",<0x0 0x10e20000 0x0 0x1000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,190,/soc/gpio@10d10000,gpio0,gpio@10d10000,"[""zte,zx279133-gpio""]",,"""zte,zx279133-gpio""",<0x0 0x10d10000 0x0 0x40>,,<GIC_SPI 34 IRQ_TYPE_LEVEL_HIGH>,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,203,/soc/gpio@10d10040,gpio1,gpio@10d10040,"[""zte,zx279133-gpio""]",,"""zte,zx279133-gpio""",<0x0 0x10d10040 0x0 0x40>,,<GIC_SPI 35 IRQ_TYPE_LEVEL_HIGH>,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,216,/soc/gpio@10d10080,gpio2,gpio@10d10080,"[""zte,zx279133-gpio""]",,"""zte,zx279133-gpio""",<0x0 0x10d10080 0x0 0x40>,,<GIC_SPI 36 IRQ_TYPE_LEVEL_HIGH>,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,228,/soc/gpio@10d100c0,gpio3,gpio@10d100c0,"[""zte,zx279133-gpio""]",,"""zte,zx279133-gpio""",<0x0 0x10d100c0 0x0 0x40>,,<GIC_SPI 37 IRQ_TYPE_LEVEL_HIGH>,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,240,/soc/gpio@10d10100,gpio4,gpio@10d10100,"[""zte,zx279133-gpio""]",,"""zte,zx279133-gpio""",<0x0 0x10d10100 0x0 0x40>,,<GIC_SPI 38 IRQ_TYPE_LEVEL_HIGH>,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,252,/soc/spi@10d0f000,spifc,spi@10d0f000,"[""zte,zx279133-sfc""]","""disabled""","""zte,zx279133-sfc""",<0x0 0x10d0f000 0x0 0x1000>,,<GIC_SPI 33 IRQ_TYPE_LEVEL_HIGH>,,,"<&lsp0_clk ZX279133_LSP_CLK_SPIFC_PCLK>, <&lsp0_clk ZX279133_LSP_CLK_SPIFC_WCLK>","""pclk"", ""wclk""",<&lsp0_clk ZX279133_LSP_RESET_SPIFC>,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,268,/soc/spi@10d0f000/flash@0,,flash@0,"[""spi-nand""]",,"""spi-nand""",<0>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,273,/soc/spi@10d0f000/flash@0/partitions,,partitions,"[""fixed-partitions""]",,"""fixed-partitions""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,278,/soc/spi@10d0f000/flash@0/partitions/partition@0,,partition@0,[],,,<0x000000 0x100000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,284,/soc/spi@10d0f000/flash@0/partitions/partition@100000,,partition@100000,[],,,<0x100000 0x100000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,289,/soc/spi@10d0f000/flash@0/partitions/partition@200000,,partition@200000,[],,,<0x200000 0x200000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,295,/soc/spi@10d0f000/flash@0/partitions/partition@400000,,partition@400000,[],,,<0x400000 0x200000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,301,/soc/spi@10d0f000/flash@0/partitions/partition@600000,,partition@600000,[],,,<0x600000 0x2900000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,307,/soc/spi@10d0f000/flash@0/partitions/partition@2f00000,,partition@2f00000,[],,,<0x2f00000 0x2900000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,313,/soc/spi@10d0f000/flash@0/partitions/partition@5800000,,partition@5800000,[],,,<0x5800000 0x2800000>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,322,/soc/usb3@15010000,usb3,usb3@15010000,"[""zte,zx279133-xhci""]","""disabled""","""zte,zx279133-xhci""",<0x0 0x15010000 0x0 0x4000>,,<GIC_SPI 65 IRQ_TYPE_LEVEL_HIGH>,,,"<&topcrm ZX279133_TOPCRM_CLK_USB_ACLK>, <&topcrm ZX279133_TOPCRM_CLK_USB_PCLK>, <&topcrm ZX279133_TOPCRM_CLK_USB_CCI_ACLK>","""core"", ""reg"", ""cci""",,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,334,/soc/clock-controller@14f00000,lsp1_clk,clock-controller@14f00000,"[""zte,zx279133-lsp1-clk""]",,"""zte,zx279133-lsp1-clk""",<0x0 0x14f00000 0x0 0x100>,,,,,"<&topcrm ZX279133_TOPCRM_CLK_LSP1_PCLK>, <&topcrm ZX279133_TOPCRM_CLK_LSP1_32K>, <&topcrm ZX279133_TOPCRM_CLK_LSP1_25M>, <&topcrm ZX279133_TOPCRM_CLK_LSP1_100M>","""pclk"", ""wclk32k"", ""wclk25m"", ""wclk100m""",,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,346,/soc/mdio@14f01000,mdio0,mdio@14f01000,"[""zte,zx279133-mdio""]","""disabled""","""zte,zx279133-mdio""",<0x0 0x14f01000 0x0 0x1000>,,,,,"<&lsp1_clk ZX279133_LSP1_CLK_MDIO0_PCLK>, <&lsp1_clk ZX279133_LSP1_CLK_MDIO0_WCLK>","""pclk"", ""wclk""",<&lsp1_clk ZX279133_LSP1_RESET_MDIO0>,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,358,/soc/mdio@14f02000,mdio1,mdio@14f02000,"[""zte,zx279133-mdio""]","""disabled""","""zte,zx279133-mdio""",<0x0 0x14f02000 0x0 0x1000>,,,,,"<&lsp1_clk ZX279133_LSP1_CLK_MDIO1_PCLK>, <&lsp1_clk ZX279133_LSP1_CLK_MDIO1_WCLK>","""pclk"", ""wclk""",<&lsp1_clk ZX279133_LSP1_RESET_MDIO1>,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,370,/soc/pwm@14f10000,pwm,pwm@14f10000,"[""zte,zx279133-pwm""]","""disabled""","""zte,zx279133-pwm""",<0x0 0x14f10000 0x0 0x1000>,,,,,"<&lsp1_clk ZX279133_LSP1_CLK_PWM_PCLK>, <&lsp1_clk ZX279133_LSP1_CLK_PWM_WCLK>","""pclk"", ""wclk""",,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,380,/soc/efuse@14f11000,efuse,efuse@14f11000,"[""zte,zx279133-efuse""]",,"""zte,zx279133-efuse""",<0x0 0x14f11000 0x0 0x1000>,,,,,"<&lsp1_clk ZX279133_LSP1_CLK_EFUSE_PCLK>, <&lsp1_clk ZX279133_LSP1_CLK_EFUSE_WCLK>","""pclk"", ""wclk""",,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,388,/soc/efuse@14f11000/nvmem-layout,,nvmem-layout,"[""fixed-layout""]",,"""fixed-layout""",,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,393,/soc/efuse@14f11000/nvmem-layout/calibration@44,pvt_ttrim,calibration@44,[],,,<0x44 0x4>,,,,,,,,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,400,/soc/watchdog@14f09000,watchdog0,watchdog@14f09000,"[""zte,zx279133-watchdog""]","""okay""","""zte,zx279133-watchdog""",<0x0 0x14f09000 0x0 0x1000>,,,,,"<&lsp1_clk ZX279133_LSP1_CLK_WDT0_PCLK>, <&lsp1_clk ZX279133_LSP1_CLK_WDT0_WCLK>","""pclk"", ""wdtclk""",,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,414,/soc/watchdog@14f0a000,watchdog1,watchdog@14f0a000,"[""zte,zx279133-watchdog""]","""disabled""","""zte,zx279133-watchdog""",<0x0 0x14f0a000 0x0 0x1000>,,,,,"<&lsp1_clk ZX279133_LSP1_CLK_WDT1_PCLK>, <&lsp1_clk ZX279133_LSP1_CLK_WDT1_WCLK>","""pclk"", ""wdtclk""",,,,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,427,/soc/phy@16000000,pon_serdes,phy@16000000,"[""zte,zx279133-pon-serdes""]","""disabled""","""zte,zx279133-pon-serdes""","<0x0 0x16000000 0x0 0x10000>, <0x0 0x16010000 0x0 0x10000>, <0x0 0x10e100c0 0x0 0x8>","""serdes"", ""pll"", ""topcrm-mode""",,,,<&topcrm ZX279133_TOPCRM_CLK_PON_SERDES_PCLK>,"""pclk""","<&local_reset ZX279133_LOCAL_RESET_PON_SERDES>, <&local_reset ZX279133_LOCAL_RESET_PON_SERDES_APB>","""serdes"", ""apb""",,,,,,,,,,,,,,
linux-6.18.38/arch/arm64/boot/dts/zte/zx279133.dtsi,443,/soc/syscon@17000080,pon_route,syscon@17000080,"[""zte,zx279133-pon-route"", ""syscon""]",,"""zte,zx279133-pon-route"", ""syscon""",<0x0 0x17000080 0x0 0x4>,,,,,,,,,,,,,,,,,,,,,,
